record_type,record_number,year,position_in_draw,result,result_code,tournament_stage,player,country,participation,matches_played,matches_won,matches_lost,frames_played,frames_won,frames_lost,match_win_pct,frame_win_pct
tournament,999,2010,7,First Round,1R,1,Marco Fu,HKG,10,1,0,1,19,9,10,0,47.36842105
tournament,1000,2010,8,Last 16,L16,2,Martin Gould,ENG,2,2,1,1,44,22,22,50,50
tournament,1001,2010,9,Semi-Finals,SF,4,Ali Carter,ENG,8,4,3,1,92,48,44,75,52.17391304
tournament,1002,2010,10,First Round,1R,1,Jamie Cope,ENG,3,1,0,1,14,4,10,0,28.57142857
tournament,1003,2010,11,Last 16,L16,2,Joe Perry,ENG,9,2,1,1,38,21,17,50,55.26315789
tournament,1004,2010,12,First Round,1R,1,Michael Holt,ENG,5,1,0,1,14,4,10,0,28.57142857
tournament,1005,2010,13,Last 16,L16,2,Ding Junhui,CHN,4,2,1,1,34,20,14,50,58.82352941
tournament,1006,2010,14,First Round,1R,1,Stuart Pettman,ENG,3,1,0,1,11,1,10,0,9.090909091
tournament,1007,2010,15,Quarter-Finals,QF,3,Shaun Murphy,ENG,8,3,2,1,65,35,30,66.66666667,53.84615385
tournament,1008,2010,16,First Round,1R,1,Gerard Greene,NIR,5,1,0,1,17,7,10,0,41.17647059
tournament,1009,2010,17,Last 16,L16,2,Stephen Maguire,SCO,7,2,1,1,33,16,17,50,48.48484848
tournament,1010,2010,18,First Round,1R,1,Stephen Lee,ENG,15,1,0,1,14,4,10,0,28.57142857
tournament,1011,2010,19,First Round,1R,1,Peter Ebdon,ENG,19,1,0,1,15,5,10,0,33.33333333
tournament,1012,2010,20,Runner-Up,TF,5,Graeme Dott,SCO,12,5,4,1,121,66,55,80,54.54545455
tournament,1013,2010,21,Quarter-Finals,QF,3,Mark Allen,NIR,4,3,2,1,57,35,22,66.66666667,61.40350877
tournament,1014,2010,22,First Round,1R,1,Tom Ford,ENG,1,1,0,1,14,4,10,0,28.57142857
tournament,1015,2010,23,First Round,1R,1,Ryan Day,WAL,6,1,0,1,18,8,10,0,44.44444444
tournament,1016,2010,24,Last 16,L16,2,Mark Davis,ENG,6,2,1,1,36,15,21,50,41.66666667
tournament,1017,2010,25,Semi-Finals,SF,4,Mark Selby,ENG,6,4,3,1,87,50,37,75,57.47126437
tournament,1018,2010,26,First Round,1R,1,Ken Doherty,IRL,17,1,0,1,14,4,10,0,28.57142857
tournament,1019,2010,27,Last 16,L16,2,Stephen Hendry,SCO,25,2,1,1,37,15,22,50,40.54054054
tournament,1020,2010,28,First Round,1R,1,Zhang Anda,CHN,1,1,0,1,19,9,10,0,47.36842105
tournament,1021,2010,29,Last 16,L16,2,Mark Williams,WAL,14,2,1,1,38,20,18,50,52.63157895
tournament,1022,2010,30,First Round,1R,1,Marcus Campbell,SCO,2,1,0,1,15,5,10,0,33.33333333
tournament,1023,2010,31,Quarter-Finals,QF,3,Ronnie O'Sullivan,ENG,18,3,2,1,64,34,30,66.66666667,53.125
tournament,1024,2010,32,First Round,1R,1,Liang Wenbo,CHN,3,1,0,1,17,7,10,0,41.17647059
tournament,1025,2011,1,First Round,1R,1,Neil Robertson,AUS,7,1,0,1,18,8,10,0,44.44444444
tournament,1026,2011,2,Runner-Up,TF,5,Judd Trump,ENG,2,5,4,1,120,68,52,80,56.66666667
tournament,1027,2011,3,First Round,1R,1,Marco Fu,HKG,11,1,0,1,18,8,10,0,44.44444444
tournament,1028,2011,4,Last 16,L16,2,Martin Gould,ENG,3,2,1,1,37,16,21,50,43.24324324
tournament,1029,2011,5,Quarter-Finals,QF,3,Graeme Dott,SCO,13,3,2,1,59,28,31,66.66666667,47.45762712
tournament,1030,2011,6,First Round,1R,1,Mark King,ENG,13,1,0,1,17,7,10,0,41.17647059
tournament,1031,2011,7,Last 16,L16,2,Ali Carter,ENG,9,2,1,1,37,21,16,50,56.75675676
tournament,1032,2011,8,First Round,1R,1,Dave Harold,ENG,11,1,0,1,13,3,10,0,23.07692308
tournament,1033,2011,9,Semi-Finals,SF,4,Ding Junhui,CHN,5,4,3,1,92,51,41,75,55.43478261
tournament,1034,2011,10,First Round,1R,1,Jamie Burnett,SCO,3,1,0,1,12,2,10,0,16.66666667
tournament,1035,2011,11,First Round,1R,1,Peter Ebdon,ENG,20,1,0,1,18,8,10,0,44.44444444
tournament,1036,2011,12,Last 16,L16,2,Stuart Bingham,ENG,5,2,1,1,43,22,21,50,51.1627907
tournament,1037,2011,13,Last 16,L16,2,Stephen Hendry,SCO,26,2,1,1,36,14,22,50,38.88888889
tournament,1038,2011,14,First Round,1R,1,Joe Perry,ENG,10,1,0,1,19,9,10,0,47.36842105
tournament,1039,2011,15,Quarter-Finals,QF,3,Mark Selby,ENG,7,3,2,1,51,33,18,66.66666667,64.70588235
tournament,1040,2011,16,First Round,1R,1,Jimmy Robertson,ENG,1,1,0,1,11,1,10,0,9.090909091
tournament,1041,2011,17,Semi-Finals,SF,4,Mark Williams,WAL,15,4,3,1,81,50,31,75,61.72839506
tournament,1042,2011,18,First Round,1R,1,Ryan Day,WAL,7,1,0,1,15,5,10,0,33.33333333
tournament,1043,2011,19,Last 16,L16,2,Jamie Cope,ENG,4,2,1,1,34,14,20,50,41.17647059
tournament,1044,2011,20,First Round,1R,1,Andrew Pagett,WAL,1,1,0,1,17,7,10,0,41.17647059
tournament,1045,2011,21,Quarter-Finals,QF,3,Mark Allen,NIR,5,3,2,1,62,28,34,66.66666667,45.16129032
tournament,1046,2011,22,First Round,1R,1,Matthew Stevens,WAL,12,1,0,1,19,9,10,0,47.36842105
tournament,1047,2011,23,First Round,1R,1,Stephen Maguire,SCO,8,1,0,1,19,9,10,0,47.36842105
tournament,1048,2011,24,Last 16,L16,2,Barry Hawkins,ENG,6,2,1,1,44,22,22,50,50
tournament,1049,2011,25,Last 16,L16,2,Shaun Murphy,ENG,9,2,1,1,34,20,14,50,58.82352941
tournament,1050,2011,26,First Round,1R,1,Marcus Campbell,SCO,3,1,0,1,11,1,10,0,9.090909091
tournament,1051,2011,27,Quarter-Finals,QF,3,Ronnie O'Sullivan,ENG,19,3,2,1,58,33,25,66.66666667,56.89655172
tournament,1052,2011,28,First Round,1R,1,Dominic Dale,WAL,6,1,0,1,12,2,10,0,16.66666667
tournament,1053,2011,29,First Round,1R,1,Ricky Walden,ENG,2,1,0,1,16,6,10,0,37.5
tournament,1054,2011,30,Last 16,L16,2,Rory McLeod,ENG,2,2,1,1,36,17,19,50,47.22222222
tournament,1055,2011,31,Winner,W,6,John Higgins,SCO,17,5,5,0,122,71,51,100,58.19672131
tournament,1056,2011,32,First Round,1R,1,Stephen Lee,ENG,16,1,0,1,15,5,10,0,33.33333333
tournament,1057,2012,1,Last 16,L16,2,John Higgins,SCO,18,2,1,1,36,14,22,50,38.88888889
tournament,1058,2012,2,First Round,1R,1,Liang Wenbo,CHN,4,1,0,1,19,9,10,0,47.36842105
tournament,1059,2012,3,First Round,1R,1,Stuart Bingham,ENG,6,1,0,1,14,4,10,0,28.57142857
tournament,1060,2012,4,Quarter-Finals,QF,3,Stephen Hendry,SCO,27,3,2,1,46,25,21,66.66666667,54.34782609
tournament,1061,2012,5,First Round,1R,1,Graeme Dott,SCO,14,1,0,1,11,1,10,0,9.090909091
tournament,1062,2012,6,Last 16,L16,2,Joe Perry,ENG,11,2,1,1,31,17,14,50,54.83870968
tournament,1063,2012,7,Semi-Finals,SF,4,Stephen Maguire,SCO,9,4,3,1,79,48,31,75,60.75949367
tournament,1064,2012,8,First Round,1R,1,Luca Brecel,BEL,1,1,0,1,15,5,10,0,33.33333333
tournament,1065,2012,9,First Round,1R,1,Shaun Murphy,ENG,10,1,0,1,18,8,10,0,44.44444444
tournament,1066,2012,10,Quarter-Finals,QF,3,Jamie Jones,WAL,1,3,2,1,65,34,31,66.66666667,52.30769231
tournament,1067,2012,11,First Round,1R,1,Stephen Lee,ENG,17,1,0,1,16,6,10,0,37.5
tournament,1068,2012,12,Last 16,L16,2,Andrew Higginson,ENG,2,2,1,1,39,20,19,50,51.28205128
tournament,1069,2012,13,Runner-Up,TF,5,Ali Carter,ENG,10,5,4,1,119,64,55,80,53.78151261
tournament,1070,2012,14,First Round,1R,1,Mark Davis,ENG,7,1,0,1,12,2,10,0,16.66666667
tournament,1071,2012,15,Last 16,L16,2,Judd Trump,ENG,3,2,1,1,42,22,20,50,52.38095238
tournament,1072,2012,16,First Round,1R,1,Dominic Dale,WAL,7,1,0,1,17,7,10,0,41.17647059
tournament,1073,2012,17,Last 16,L16,2,Mark Williams,WAL,16,2,1,1,35,16,19,50,45.71428571
tournament,1074,2012,18,First Round,1R,1,Liu Chang,CHN,2,1,0,1,16,6,10,0,37.5
tournament,1075,2012,19,Winner,W,6,Ronnie O'Sullivan,ENG,20,5,5,0,112,71,41,100,63.39285714
tournament,1076,2012,20,First Round,1R,1,Peter Ebdon,ENG,21,1,0,1,14,4,10,0,28.57142857
tournament,1077,2012,21,First Round,1R,1,Martin Gould,ENG,4,1,0,1,18,8,10,0,44.44444444
tournament,1078,2012,22,Last 16,L16,2,David Gilbert,ENG,2,2,1,1,40,19,21,50,47.5
tournament,1079,2012,23,Quarter-Finals,QF,3,Neil Robertson,AUS,8,3,2,1,59,33,26,66.66666667,55.93220339
tournament,1080,2012,24,First Round,1R,1,Ken Doherty,IRL,18,1,0,1,14,4,10,0,28.57142857
tournament,1081,2012,25,First Round,1R,1,Ding Junhui,CHN,6,1,0,1,19,9,10,0,47.36842105
tournament,1082,2012,26,Quarter-Finals,QF,3,Ryan Day,WAL,8,3,2,1,57,28,29,66.66666667,49.12280702
tournament,1083,2012,27,First Round,1R,1,Mark Allen,NIR,6,1,0,1,16,6,10,0,37.5
tournament,1084,2012,28,Last 16,L16,2,Cao Yupeng,CHN,1,2,1,1,36,17,19,50,47.22222222
tournament,1085,2012,29,Semi-Finals,SF,4,Matthew Stevens,WAL,13,4,3,1,82,46,36,75,56.09756098
tournament,1086,2012,30,First Round,1R,1,Marco Fu,HKG,12,1,0,1,13,3,10,0,23.07692308
tournament,1087,2012,31,First Round,1R,1,Mark Selby,ENG,8,1,0,1,13,3,10,0,23.07692308
tournament,1088,2012,32,Last 16,L16,2,Barry Hawkins,ENG,7,2,1,1,37,21,16,50,56.75675676
tournament,1089,2013,1,Winner,W,6,Ronnie O'Sullivan,ENG,21,5,5,0,110,71,39,100,64.54545455
tournament,1090,2013,2,First Round,1R,1,Marcus Campbell,SCO,4,1,0,1,14,4,10,0,28.57142857
tournament,1091,2013,3,Last 16,L16,2,Ali Carter,ENG,11,2,1,1,35,18,17,50,51.42857143
tournament,1092,2013,4,First Round,1R,1,Ben Woollaston,ENG,1,1,0,1,14,4,10,0,28.57142857
tournament,1093,2013,5,Quarter-Finals,QF,3,Stuart Bingham,ENG,7,3,2,1,52,27,25,66.66666667,51.92307692
tournament,1094,2013,6,First Round,1R,1,Sam Baird,ENG,1,1,0,1,12,2,10,0,16.66666667
tournament,1095,2013,7,First Round,1R,1,John Higgins,SCO,19,1,0,1,16,6,10,0,37.5
tournament,1096,2013,8,Last 16,L16,2,Mark Davis,ENG,8,2,1,1,39,20,19,50,51.28205128
tournament,1097,2013,9,Quarter-Finals,QF,3,Shaun Murphy,ENG,11,3,2,1,64,35,29,66.66666667,54.6875
tournament,1098,2013,10,First Round,1R,1,Martin Gould,ENG,5,1,0,1,15,5,10,0,33.33333333
tournament,1099,2013,11,Last 16,L16,2,Graeme Dott,SCO,15,2,1,1,40,21,19,50,52.5
tournament,1100,2013,12,First Round,1R,1,Peter Ebdon,ENG,22,1,0,1,16,6,10,0,37.5
tournament,1101,2013,13,First Round,1R,1,Matthew Stevens,WAL,14,1,0,1,17,7,10,0,41.17647059
tournament,1102,2013,14,Last 16,L16,2,Marco Fu,HKG,13,2,1,1,37,17,20,50,45.94594595
tournament,1103,2013,15,Semi-Finals,SF,4,Judd Trump,ENG,4,4,3,1,88,47,41,75,53.40909091
tournament,1104,2013,16,First Round,1R,1,Dominic Dale,WAL,8,1,0,1,15,5,10,0,33.33333333
tournament,1105,2013,17,First Round,1R,1,Neil Robertson,AUS,9,1,0,1,18,8,10,0,44.44444444
tournament,1106,2013,18,Last 16,L16,2,Robert Milkins,ENG,5,2,1,1,42,21,21,50,50
tournament,1107,2013,19,Semi-Finals,SF,4,Ricky Walden,ENG,3,4,3,1,85,50,35,75,58.82352941
tournament,1108,2013,20,First Round,1R,1,Michael Holt,ENG,6,1,0,1,11,1,10,0,9.090909091
tournament,1109,2013,21,First Round,1R,1,Mark Williams,WAL,17,1,0,1,16,6,10,0,37.5
tournament,1110,2013,22,Quarter-Finals,QF,3,Michael White,WAL,1,3,2,1,51,29,22,66.66666667,56.8627451
tournament,1111,2013,23,First Round,1R,1,Stephen Maguire,SCO,10,1,0,1,19,9,10,0,47.36842105
tournament,1112,2013,24,Last 16,L16,2,Dechawat Poomjaeng,THA,1,2,1,1,35,13,22,50,37.14285714
tournament,1113,2013,25,First Round,1R,1,Mark Allen,NIR,7,1,0,1,18,8,10,0,44.44444444
tournament,1114,2013,26,Last 16,L16,2,Mark King,ENG,14,2,1,1,40,19,21,50,47.5
tournament,1115,2013,27,Quarter-Finals,QF,3,Ding Junhui,CHN,7,3,2,1,57,30,27,66.66666667,52.63157895
tournament,1116,2013,28,First Round,1R,1,Alan McManus,SCO,17,1,0,1,15,5,10,0,33.33333333
tournament,1117,2013,29,Runner-Up,TF,5,Barry Hawkins,ENG,8,5,4,1,117,65,52,80,55.55555556
tournament,1118,2013,30,First Round,1R,1,Jack Lisowski,ENG,1,1,0,1,13,3,10,0,23.07692308
tournament,1119,2013,31,Last 16,L16,2,Mark Selby,ENG,9,2,1,1,37,20,17,50,54.05405405
tournament,1120,2013,32,First Round,1R,1,Matthew Selt,ENG,1,1,0,1,14,4,10,0,28.57142857
tournament,1121,2014,1,Runner-Up,TF,5,Ronnie O'Sullivan,ENG,22,5,4,1,110,67,43,80,60.90909091
tournament,1122,2014,2,First Round,1R,1,Robin Hull,FIN,2,1,0,1,14,4,10,0,28.57142857
tournament,1123,2014,3,Last 16,L16,2,Joe Perry,ENG,12,2,1,1,41,21,20,50,51.2195122
tournament,1124,2014,4,First Round,1R,1,Jamie Burnett,SCO,4,1,0,1,17,7,10,0,41.17647059
tournament,1125,2014,5,Quarter-Finals,QF,3,Shaun Murphy,ENG,12,3,2,1,56,26,30,66.66666667,46.42857143
tournament,1126,2014,6,First Round,1R,1,Jamie Cope,ENG,5,1,0,1,19,9,10,0,47.36842105
tournament,1127,2014,7,Last 16,L16,2,Marco Fu,HKG,14,2,1,1,38,18,20,50,47.36842105
tournament,1128,2014,8,First Round,1R,1,Martin Gould,ENG,6,1,0,1,17,7,10,0,41.17647059
tournament,1129,2014,9,Semi-Finals,SF,4,Barry Hawkins,ENG,9,4,3,1,87,43,44,75,49.42528736
tournament,1130,2014,10,First Round,1R,1,David Gilbert,ENG,3,1,0,1,14,4,10,0,28.57142857
tournament,1131,2014,11,Last 16,L16,2,Ricky Walden,ENG,4,2,1,1,41,21,20,50,51.2195122
tournament,1132,2014,12,First Round,1R,1,Kyren Wilson,ENG,1,1,0,1,17,7,10,0,41.17647059
tournament,1133,2014,13,First Round,1R,1,Mark Davis,ENG,9,1,0,1,15,5,10,0,33.33333333
tournament,1134,2014,14,Quarter-Finals,QF,3,Dominic Dale,WAL,9,3,2,1,57,35,22,66.66666667,61.40350877
tournament,1135,2014,15,First Round,1R,1,Ding Junhui,CHN,8,1,0,1,19,9,10,0,47.36842105
tournament,1136,2014,16,Last 16,L16,2,Michael Wasley,ENG,1,2,1,1,36,14,22,50,38.88888889
tournament,1137,2014,17,Winner,W,6,Mark Selby,ENG,10,5,5,0,123,71,52,100,57.72357724
tournament,1138,2014,18,First Round,1R,1,Michael White,WAL,2,1,0,1,19,9,10,0,47.36842105
tournament,1139,2014,19,Last 16,L16,2,Ali Carter,ENG,12,2,1,1,39,19,20,50,48.71794872
tournament,1140,2014,20,First Round,1R,1,Xiao Guodong,CHN,1,1,0,1,17,7,10,0,41.17647059
tournament,1141,2014,21,First Round,1R,1,John Higgins,SCO,20,1,0,1,17,7,10,0,41.17647059
tournament,1142,2014,22,Quarter-Finals,QF,3,Alan McManus,SCO,18,3,2,1,56,28,28,66.66666667,50
tournament,1143,2014,23,First Round,1R,1,Stuart Bingham,ENG,8,1,0,1,15,5,10,0,33.33333333
tournament,1144,2014,24,Last 16,L16,2,Ken Doherty,IRL,19,2,1,1,36,18,18,50,50
tournament,1145,2014,25,Quarter-Finals,QF,3,Judd Trump,ENG,5,3,2,1,62,34,28,66.66666667,54.83870968
tournament,1146,2014,26,First Round,1R,1,Tom Ford,ENG,2,1,0,1,18,8,10,0,44.44444444
tournament,1147,2014,27,First Round,1R,1,Stephen Maguire,SCO,11,1,0,1,19,9,10,0,47.36842105
tournament,1148,2014,28,Last 16,L16,2,Ryan Day,WAL,9,2,1,1,39,17,22,50,43.58974359
tournament,1149,2014,29,Last 16,L16,2,Mark Allen,NIR,8,2,1,1,34,17,17,50,50
tournament,1150,2014,30,First Round,1R,1,Michael Holt,ENG,7,1,0,1,14,4,10,0,28.57142857
tournament,1151,2014,31,Semi-Finals,SF,4,Neil Robertson,AUS,10,4,3,1,88,51,37,75,57.95454545
tournament,1152,2014,32,First Round,1R,1,Robbie Williams,ENG,1,1,0,1,12,2,10,0,16.66666667
tournament,1153,2015,1,Last 16,L16,2,Mark Selby,ENG,11,2,1,1,41,19,22,50,46.34146341
tournament,1154,2015,2,First Round,1R,1,Kurt Maflin,NOR,1,1,0,1,19,9,10,0,47.36842105
tournament,1155,2015,3,First Round,1R,1,Stephen Maguire,SCO,12,1,0,1,19,9,10,0,47.36842105
tournament,1156,2015,4,Quarter-Finals,QF,3,Anthony McGill,SCO,1,3,2,1,62,31,31,66.66666667,50
tournament,1157,2015,5,Last 16,L16,2,Joe Perry,ENG,13,2,1,1,32,15,17,50,46.875
tournament,1158,2015,6,First Round,1R,1,Zhang Anda,CHN,2,1,0,1,14,4,10,0,28.57142857
tournament,1159,2015,7,Runner-Up,TF,5,Shaun Murphy,ENG,13,5,4,1,111,68,43,80,61.26126126
tournament,1160,2015,8,First Round,1R,1,Robin Hull,FIN,3,1,0,1,13,3,10,0,23.07692308
tournament,1161,2015,9,Semi-Finals,SF,4,Barry Hawkins,ENG,10,4,3,1,94,45,49,75,47.87234043
tournament,1162,2015,10,First Round,1R,1,Matthew Selt,ENG,2,1,0,1,19,9,10,0,47.36842105
tournament,1163,2015,11,Last 16,L16,2,Mark Allen,NIR,9,2,1,1,37,21,16,50,56.75675676
tournament,1164,2015,12,First Round,1R,1,Ryan Day,WAL,10,1,0,1,13,3,10,0,23.07692308
tournament,1165,2015,13,Last 16,L16,2,Ali Carter,ENG,13,2,1,1,33,15,18,50,45.45454545
tournament,1166,2015,14,First Round,1R,1,Alan McManus,SCO,19,1,0,1,15,5,10,0,33.33333333
tournament,1167,2015,15,Quarter-Finals,QF,3,Neil Robertson,AUS,11,3,2,1,55,35,20,66.66666667,63.63636364
tournament,1168,2015,16,First Round,1R,1,Jamie Jones,WAL,2,1,0,1,12,2,10,0,16.66666667
tournament,1169,2015,17,Quarter-Finals,QF,3,Ding Junhui,CHN,9,3,2,1,56,27,29,66.66666667,48.21428571
tournament,1170,2015,18,First Round,1R,1,Mark Davis,ENG,10,1,0,1,17,7,10,0,41.17647059
tournament,1171,2015,19,Last 16,L16,2,John Higgins,SCO,21,2,1,1,37,19,18,50,51.35135135
tournament,1172,2015,20,First Round,1R,1,Robert Milkins,ENG,6,1,0,1,15,5,10,0,33.33333333
tournament,1173,2015,21,Last 16,L16,2,Marco Fu,HKG,15,2,1,1,37,18,19,50,48.64864865
tournament,1174,2015,22,First Round,1R,1,Jimmy Robertson,ENG,2,1,0,1,16,6,10,0,37.5
tournament,1175,2015,23,Semi-Finals,SF,4,Judd Trump,ENG,6,4,3,1,87,52,35,75,59.77011494
tournament,1176,2015,24,First Round,1R,1,Stuart Carrington,ENG,1,1,0,1,16,6,10,0,37.5
tournament,1177,2015,25,First Round,1R,1,Ricky Walden,ENG,5,1,0,1,18,8,10,0,44.44444444
tournament,1178,2015,26,Last 16,L16,2,Graeme Dott,SCO,16,2,1,1,36,15,21,50,41.66666667
tournament,1179,2015,27,Winner,W,6,Stuart Bingham,ENG,9,5,5,0,123,71,52,100,57.72357724
tournament,1180,2015,28,First Round,1R,1,Robbie Williams,ENG,2,1,0,1,17,7,10,0,41.17647059
tournament,1181,2015,29,First Round,1R,1,Mark Williams,WAL,18,1,0,1,12,2,10,0,16.66666667
tournament,1182,2015,30,Last 16,L16,2,Matthew Stevens,WAL,15,2,1,1,30,15,15,50,50
tournament,1183,2015,31,Quarter-Finals,QF,3,Ronnie O'Sullivan,ENG,23,3,2,1,53,32,21,66.66666667,60.37735849
tournament,1184,2015,32,First Round,1R,1,Craig Steadman,ENG,1,1,0,1,13,3,10,0,23.07692308
tournament,1185,2016,1,First Round,1R,1,Stuart Bingham,ENG,10,1,0,1,19,9,10,0,47.36842105
tournament,1186,2016,2,Last 16,L16,2,Ali Carter,ENG,14,2,1,1,43,21,22,50,48.8372093
tournament,1187,2016,3,First Round,1R,1,Stephen Maguire,SCO,13,1,0,1,17,7,10,0,41.17647059
tournament,1188,2016,4,Semi-Finals,SF,4,Alan McManus,SCO,20,4,3,1,93,47,46,75,50.53763441
tournament,1189,2016,5,Last 16,L16,2,Ricky Walden,ENG,6,2,1,1,39,18,21,50,46.15384615
tournament,1190,2016,6,First Round,1R,1,Robbie Williams,ENG,3,1,0,1,18,8,10,0,44.44444444
tournament,1191,2016,7,Quarter-Finals,QF,3,John Higgins,SCO,22,3,2,1,58,34,24,66.66666667,58.62068966
tournament,1192,2016,8,First Round,1R,1,Ryan Day,WAL,11,1,0,1,13,3,10,0,23.07692308
tournament,1193,2016,9,Last 16,L16,2,Judd Trump,ENG,7,2,1,1,41,20,21,50,48.7804878
tournament,1194,2016,10,First Round,1R,1,Liang Wenbo,CHN,5,1,0,1,18,8,10,0,44.44444444
tournament,1195,2016,11,First Round,1R,1,Martin Gould,ENG,7,1,0,1,18,8,10,0,44.44444444
tournament,1196,2016,12,Runner-Up,TF,5,Ding Junhui,CHN,10,5,4,1,117,67,50,80,57.26495726
tournament,1197,2016,13,Quarter-Finals,QF,3,Mark Williams,WAL,19,3,2,1,51,26,25,66.66666667,50.98039216
tournament,1198,2016,14,First Round,1R,1,Graeme Dott,SCO,17,1,0,1,14,4,10,0,28.57142857
tournament,1199,2016,15,First Round,1R,1,Neil Robertson,AUS,12,1,0,1,16,6,10,0,37.5
tournament,1200,2016,16,Last 16,L16,2,Michael Holt,ENG,8,2,1,1,37,18,19,50,48.64864865
tournament,1201,2016,17,First Round,1R,1,Shaun Murphy,ENG,14,1,0,1,18,8,10,0,44.44444444
tournament,1202,2016,18,Last 16,L16,2,Anthony McGill,SCO,2,2,1,1,40,19,21,50,47.5
tournament,1203,2016,19,Semi-Finals,SF,4,Marco Fu,HKG,16,4,3,1,90,51,39,75,56.66666667
tournament,1204,2016,20,First Round,1R,1,Peter Ebdon,ENG,23,1,0,1,12,2,10,0,16.66666667
tournament,1205,2016,21,Quarter-Finals,QF,3,Barry Hawkins,ENG,11,3,2,1,64,34,30,66.66666667,53.125
tournament,1206,2016,22,First Round,1R,1,Zhang Anda,CHN,3,1,0,1,15,5,10,0,33.33333333
tournament,1207,2016,23,Last 16,L16,2,Ronnie O'Sullivan,ENG,24,2,1,1,42,22,20,50,52.38095238
tournament,1208,2016,24,First Round,1R,1,David Gilbert,ENG,4,1,0,1,17,7,10,0,41.17647059
tournament,1209,2016,25,Last 16,L16,2,Mark Allen,NIR,10,2,1,1,35,19,16,50,54.28571429
tournament,1210,2016,26,First Round,1R,1,Mitchell Mann,ENG,1,1,0,1,13,3,10,0,23.07692308
tournament,1211,2016,27,First Round,1R,1,Joe Perry,ENG,14,1,0,1,19,9,10,0,47.36842105
tournament,1212,2016,28,Quarter-Finals,QF,3,Kyren Wilson,ENG,2,3,2,1,62,31,31,66.66666667,50
tournament,1213,2016,29,First Round,1R,1,Michael White,WAL,3,1,0,1,17,7,10,0,41.17647059
tournament,1214,2016,30,Last 16,L16,2,Sam Baird,ENG,2,2,1,1,41,21,20,50,51.2195122
tournament,1215,2016,31,Winner,W,6,Mark Selby,ENG,12,5,5,0,125,71,54,100,56.8
tournament,1216,2016,32,First Round,1R,1,Robert Milkins,ENG,7,1,0,1,16,6,10,0,37.5
tournament,1217,2017,1,Winner,W,6,Mark Selby,ENG,13,5,5,0,112,71,41,100,63.39285714
tournament,1218,2017,2,First Round,1R,1,Fergal O'Brien,IRL,10,1,0,1,12,2,10,0,16.66666667
tournament,1219,2017,3,First Round,1R,1,Ryan Day,WAL,12,1,0,1,14,4,10,0,28.57142857
tournament,1220,2017,4,Last 16,L16,2,Xiao Guodong,CHN,2,2,1,1,33,16,17,50,48.48484848
tournament,1221,2017,5,Last 16,L16,2,Neil Robertson,AUS,13,2,1,1,38,21,17,50,55.26315789
tournament,1222,2017,6,First Round,1R,1,Noppon Saengkham,THA,1,1,0,1,14,4,10,0,28.57142857
tournament,1223,2017,7,Quarter-Finals,QF,3,Marco Fu,HKG,17,3,2,1,59,26,33,66.66666667,44.06779661
tournament,1224,2017,8,First Round,1R,1,Luca Brecel,BEL,2,1,0,1,19,9,10,0,47.36842105
tournament,1225,2017,9,Last 16,L16,2,Shaun Murphy,ENG,15,2,1,1,38,17,21,50,44.73684211
tournament,1226,2017,10,First Round,1R,1,Yan Bingtao,CHN,1,1,0,1,18,8,10,0,44.44444444
tournament,1227,2017,11,Quarter-Finals,QF,3,Ronnie O'Sullivan,ENG,25,3,2,1,61,33,28,66.66666667,54.09836066
tournament,1228,2017,12,First Round,1R,1,Gary Wilson,ENG,1,1,0,1,18,8,10,0,44.44444444
tournament,1229,2017,13,Last 16,L16,2,Liang Wenbo,CHN,6,2,1,1,42,22,20,50,52.38095238
tournament,1230,2017,14,First Round,1R,1,Stuart Carrington,ENG,2,1,0,1,17,7,10,0,41.17647059
tournament,1231,2017,15,Semi-Finals,SF,4,Ding Junhui,CHN,11,4,3,1,95,51,44,75,53.68421053
tournament,1232,2017,16,First Round,1R,1,Zhou Yuelong,CHN,1,1,0,1,15,5,10,0,33.33333333
tournament,1233,2017,17,Last 16,L16,2,Stuart Bingham,ENG,11,2,1,1,38,20,18,50,52.63157895
tournament,1234,2017,18,First Round,1R,1,Peter Ebdon,ENG,24,1,0,1,15,5,10,0,33.33333333
tournament,1235,2017,19,Quarter-Finals,QF,3,Kyren Wilson,ENG,3,3,2,1,58,29,29,66.66666667,50
tournament,1236,2017,20,First Round,1R,1,David Grace,ENG,1,1,0,1,16,6,10,0,37.5
tournament,1237,2017,21,Last 16,L16,2,Mark Allen,NIR,11,2,1,1,40,19,21,50,47.5
tournament,1238,2017,22,First Round,1R,1,Jimmy Robertson,ENG,3,1,0,1,18,8,10,0,44.44444444
tournament,1239,2017,23,Runner-Up,TF,5,John Higgins,SCO,23,5,4,1,115,68,47,80,59.13043478
tournament,1240,2017,24,First Round,1R,1,Martin Gould,ENG,8,1,0,1,16,6,10,0,37.5
tournament,1241,2017,25,Semi-Finals,SF,4,Barry Hawkins,ENG,12,4,3,1,79,44,35,75,55.69620253
tournament,1242,2017,26,First Round,1R,1,Tom Ford,ENG,3,1,0,1,13,3,10,0,23.07692308
tournament,1243,2017,27,First Round,1R,1,Ali Carter,ENG,15,1,0,1,17,7,10,0,41.17647059
tournament,1244,2017,28,Last 16,L16,2,Graeme Dott,SCO,18,2,1,1,36,16,20,50,44.44444444
tournament,1245,2017,29,First Round,1R,1,Anthony McGill,SCO,3,1,0,1,12,2,10,0,16.66666667
